Twitter Account,Word Count,Analytical Thinking,Clout,Authentic,Emotional tone,Words/sentence,Words > 6 letters,Dictionary words,Total function words,Total pronouns,Personal pronouns,1st pers singular,1st pers plural,2nd person,3rd pers singular,3rd pers plural,Impersonal pronouns,Articles,Prepositions,Auxiliary verbs,Common Adverbs,Conjunctions,Negations,Common verbs,Common adjectives,Comparisons,Interrogatives,Numbers,Quantifiers,Affective processes,Positive emotion,Negative emotion,Anxiety,Anger,Sadness,Social processes,Family,Friends,Female references,Male references,Cognitive processes,Insight,Causation,Discrepancy,Tentative,Certainty,Differentiation,Perceptual processes,See,Hear,Feel,Biological processes,Body,Health,Sexual,Ingestion,Drives,Affiliation,Achievement,Power,Reward,Risk,Past Focus,Present Focus,Future Focus,Relativity,Motion,Space,Time,Work,Leisure,Home,Money,Religion,Death,Informal Language,Swear words,Netspeak,Assent,Nonfluencies,Fillers,All Puntuations,Periods,Commas,Colons,Semicolons,Question marks,Exclamation marks,Dashes,Quotation marks,Apostrophes,Parentheses,Other punctuation
cch,1053,90.67518,58.26642,41.16743,79.44402,8.1,0.21747388,0.7207977,0.35422602,0.05982906,0.0322887,0.018043684,0.0056980057,0.0056980057,0.0,0.0028490028,0.027540362,0.049382716,0.13105413,0.04748338,0.053181387,0.02849003,0.011396011,0.11396012,0.055080723,0.02374169,0.01614435,0.029439695,0.027540362,0.054131053,0.041785374,0.012345679,0.0018993352,0.0037986704,0.0037986704,0.06552707,0.0028490028,0.0009496676,0.0009496676,0.0018993352,0.094017096,0.024691358,0.014245015,0.012345679,0.027540362,0.008547009,0.025641026,0.011396011,0.0075973407,0.0037986704,0.0,0.025641026,0.0018993352,0.020892687,0.0009496676,0.0028490028,0.08072175,0.024691358,0.017094018,0.027540362,0.018993352,0.0037986704,0.02374169,0.074074075,0.013295347,0.1405508,0.013295347,0.0702754,0.055080723,0.057929724,0.01994302,0.0028490028,0.01994302,0.0018993352,0.0,0.01614435,0.0009496676,0.013295347,0.0009496676,0.0009496676,0.0,0.3903134,0.17378917,0.022792023,0.0066476734,0.04083571,0.01614435,0.01994302,0.0028490028,0.013295347,0.008547009,0.022792023,0.06267806
bhorowitz,605,52.373085,60.44088,40.147556,82.13456,8.175675,0.14214876,0.87603307,0.5404959,0.14876033,0.09421488,0.029752066,0.0132231405,0.016528925,0.014876033,0.01983471,0.054545455,0.07438017,0.11735537,0.08264463,0.059504133,0.0661157,0.031404957,0.16033058,0.059504133,0.031404957,0.009917355,0.016528925,0.029752066,0.067768596,0.049586777,0.018181818,0.0,0.0016528926,0.0049586776,0.105785124,0.0016528926,0.0,0.0049586776,0.0132231405,0.15867768,0.041322313,0.018181818,0.011570248,0.028099174,0.024793388,0.047933884,0.011570248,0.0016528926,0.0049586776,0.0033057851,0.008264462,0.0033057851,0.0016528926,0.0,0.0033057851,0.09090909,0.01983471,0.009917355,0.03305785,0.024793388,0.0066115703,0.038016528,0.119008265,0.008264462,0.10247934,0.014876033,0.04628099,0.03966942,0.034710743,0.008264462,0.0016528926,0.021487603,0.0,0.0,0.018181818,0.0,0.008264462,0.008264462,0.0016528926,0.0,0.27107438,0.1553719,0.038016528,0.0,0.0016528926,0.0033057851,0.031404957,0.0,0.0066115703,0.026446281,0.0066115703,0.0016528926
emilmichael,585,85.29876,87.045,31.5694,99.0,7.9054055,0.16923077,0.82393163,0.47008547,0.10769231,0.06837607,0.023931624,0.017094018,0.01880342,0.0051282053,0.0034188034,0.03931624,0.046153847,0.17435898,0.07863248,0.03760684,0.03931624,0.015384615,0.13504274,0.07692308,0.022222223,0.015384615,0.015384615,0.017094018,0.09059829,0.07692308,0.013675214,0.0017094017,0.0,0.008547009,0.12820514,0.010256411,0.011965812,0.008547009,0.010256411,0.071794875,0.013675214,0.013675214,0.008547009,0.015384615,0.010256411,0.011965812,0.025641026,0.010256411,0.011965812,0.0017094017,0.015384615,0.0017094017,0.008547009,0.0,0.0017094017,0.14017095,0.052991454,0.02905983,0.034188036,0.03760684,0.010256411,0.01880342,0.0957265,0.01880342,0.14529915,0.034188036,0.083760686,0.034188036,0.03076923,0.017094018,0.006837607,0.011965812,0.0017094017,0.0,0.013675214,0.0,0.008547009,0.0034188034,0.0017094017,0.0017094017,0.25299147,0.18290599,0.013675214,0.0034188034,0.0,0.0034188034,0.023931624,0.0034188034,0.0,0.015384615,0.0034188034,0.0034188034
sharpshoot,1682,85.27533,72.18617,46.345623,61.855713,8.452261,0.22592153,0.79131985,0.44233057,0.08858502,0.043995243,0.0077288942,0.0047562425,0.023186682,0.0023781213,0.005945303,0.044589773,0.061236624,0.14684899,0.08085612,0.04161712,0.03983353,0.0154577885,0.14625446,0.05172414,0.01902497,0.0154577885,0.016646849,0.02080856,0.05469679,0.03626635,0.01724138,0.0041617122,0.0029726515,0.001783591,0.076694414,0.0,0.0005945303,0.0023781213,0.003567182,0.10820452,0.028537456,0.02021403,0.013079667,0.025564805,0.008917955,0.021997621,0.02080856,0.0107015455,0.0029726515,0.005945303,0.0107015455,0.0041617122,0.0047562425,0.0,0.0011890606,0.07966706,0.016646849,0.029726516,0.023781212,0.016052319,0.005945303,0.01843044,0.10939358,0.014863258,0.16171224,0.01902497,0.08858502,0.05469679,0.048751485,0.012485136,0.0023781213,0.02080856,0.0005945303,0.0011890606,0.0107015455,0.0005945303,0.0047562425,0.0023781213,0.0029726515,0.0,0.2627824,0.15338883,0.0196195,0.003567182,0.0083234245,0.0065398337,0.007134364,0.01724138,0.013079667,0.0196195,0.003567182,0.0107015455
jamesonh,951,75.28603,68.18522,51.605328,98.69005,6.6041665,0.15983176,0.7528917,0.39537328,0.10725552,0.07991588,0.04206099,0.009463723,0.025236594,0.0010515247,0.0021030493,0.027339643,0.034700315,0.12828602,0.06414301,0.059936907,0.03154574,0.009463723,0.1577287,0.059936907,0.012618297,0.0063091484,0.025236594,0.01997897,0.07045215,0.06414301,0.0063091484,0.0010515247,0.0,0.0010515247,0.080967404,0.0,0.0052576237,0.0,0.0063091484,0.05573081,0.007360673,0.012618297,0.012618297,0.014721346,0.0042060986,0.016824394,0.03154574,0.024185069,0.0010515247,0.0052576237,0.007360673,0.0010515247,0.0031545742,0.0,0.0021030493,0.08307045,0.038906414,0.017875921,0.01577287,0.024185069,0.0021030493,0.016824394,0.12197687,0.024185069,0.15983176,0.021030495,0.06940063,0.07465825,0.024185069,0.041009463,0.0010515247,0.0063091484,0.0,0.0,0.04942166,0.0,0.034700315,0.013669821,0.0021030493,0.0010515247,0.3617245,0.18506835,0.017875921,0.0031545742,0.0,0.007360673,0.04731861,0.0042060986,0.0,0.035751842,0.0042060986,0.056782335
typesfast,1875,67.79932,59.48,47.60001,79.296295,9.664948,0.1744,0.8096,0.46453333,0.11093333,0.0688,0.026666667,0.016533334,0.014933334,0.0026666666,0.008,0.041066665,0.0624,0.1248,0.0912,0.056533333,0.044266667,0.024533333,0.168,0.050666668,0.025066666,0.018666666,0.023466667,0.022933334,0.061333332,0.045333333,0.016,0.00053333334,0.0064,0.0026666666,0.082666665,0.0010666667,0.0010666667,0.0016,0.0037333334,0.10826667,0.015466667,0.016533334,0.0176,0.022933334,0.013333334,0.0336,0.013866667,0.0032,0.0042666667,0.0053333333,0.0176,0.0064,0.0048,0.0016,0.0069333334,0.08693333,0.028266666,0.016533334,0.0288,0.0256,0.0026666666,0.0272,0.12586667,0.0192,0.15093334,0.027733333,0.08,0.047466666,0.0368,0.010666667,0.0048,0.029333333,0.0,0.0,0.026133334,0.0053333333,0.011733334,0.0069333334,0.0016,0.0010666667,0.23466666,0.12213334,0.030933334,0.0064,0.0,0.012266667,0.0090666665,0.005866667,0.0042666667,0.029333333,0.0069333334,0.007466667
rbpasker,2231,71.92111,66.4935,46.560593,64.849174,9.37395,0.17346482,0.7749888,0.458987,0.12057374,0.075302556,0.031376064,0.007171672,0.022411475,0.003585836,0.010757508,0.04482295,0.050201703,0.13446885,0.07171672,0.04392649,0.05109816,0.021066787,0.14343344,0.047960557,0.021515016,0.015688032,0.021515016,0.016136263,0.05513223,0.037651278,0.01703272,0.001792918,0.0049305246,0.0031376064,0.09233528,0.0004482295,0.0049305246,0.000896459,0.0049305246,0.10578216,0.030927835,0.015688032,0.011653967,0.018825639,0.013446885,0.02554908,0.016584491,0.0067234426,0.0058269836,0.0031376064,0.00896459,0.002689377,0.003585836,0.000896459,0.001792918,0.06947557,0.022411475,0.015239803,0.021066787,0.013446885,0.005378754,0.028686687,0.10398924,0.008068131,0.1322277,0.018377408,0.060959212,0.052442852,0.03406544,0.012998655,0.0022411474,0.015239803,0.0013446885,0.0040340656,0.023307934,0.0013446885,0.012550426,0.005378754,0.0031376064,0.0,0.2796952,0.12864186,0.02554908,0.0112057375,0.0031376064,0.012998655,0.0076199016,0.012550426,0.038995966,0.01748095,0.0076199016,0.013895114
 schambachsays,1416,96.04508,61.13407,39.15566,65.90082,8.3294115,0.25635594,0.7175141,0.34039548,0.044491526,0.016242938,0.007062147,0.0014124294,0.0014124294,0.0028248588,0.0035310735,0.028248588,0.052966103,0.14971751,0.04519774,0.04378531,0.021186441,0.007062147,0.10451978,0.04661017,0.01977401,0.020480227,0.029661017,0.013418079,0.033898305,0.026836159,0.0056497175,0.0,0.0028248588,0.0007062147,0.050847456,0.0014124294,0.002118644,0.004237288,0.0014124294,0.06709039,0.008474576,0.030367231,0.004237288,0.010593221,0.006355932,0.011299435,0.023305085,0.0120056495,0.0049435026,0.0014124294,0.010593221,0.0049435026,0.0028248588,0.0,0.002118644,0.08615819,0.026129944,0.030367231,0.021186441,0.021186441,0.002118644,0.011299435,0.08827683,0.012711864,0.17372881,0.031073445,0.07838983,0.06638418,0.06497175,0.029661017,0.0035310735,0.072740115,0.0,0.0014124294,0.014830508,0.0,0.013418079,0.0014124294,0.0,0.0,0.23375706,0.12429378,0.018361581,0.0056497175,0.009180791,0.004237288,0.002118644,0.017655367,0.009180791,0.01977401,0.004237288,0.019067796
brianspaly,2682,83.97223,67.66475,44.01962,98.202705,10.082706,0.18717375,0.7867263,0.42058167,0.09060403,0.057419837,0.030201342,0.0063385535,0.012677107,0.0026099926,0.005592841,0.03318419,0.051454138,0.1416853,0.060402684,0.05033557,0.045861296,0.011931394,0.1196868,0.06860552,0.020134227,0.008948546,0.021998508,0.020507084,0.080909766,0.067859806,0.012677107,0.0018642804,0.004847129,0.0014914243,0.08948546,0.0029828486,0.004474273,0.004474273,0.007829977,0.09023117,0.013049963,0.014168531,0.017897092,0.023117077,0.01715138,0.019388516,0.024235645,0.011185682,0.004101417,0.005965697,0.025727069,0.004474273,0.0022371365,0.00074571214,0.013049963,0.0950783,0.03430276,0.025727069,0.023489933,0.022371365,0.0063385535,0.0149142435,0.083519764,0.0074571217,0.1588367,0.016405668,0.08016406,0.06263982,0.03877703,0.026099926,0.0022371365,0.017897092,0.0022371365,0.0011185682,0.015659954,0.0011185682,0.0037285609,0.004847129,0.004101417,0.0,0.19873229,0.10365399,0.017524235,0.0067114094,0.0018642804,0.0149142435,0.018269949,0.0037285609,0.0033557047,0.017897092,0.0,0.010812826
EdGrapeNutZimm,1850,76.98233,64.15415,17.784018,53.189194,10.818713,0.21297297,0.75027025,0.4135135,0.107027024,0.07081081,0.027027028,0.010810811,0.013513514,0.0151351355,0.0043243244,0.036216218,0.049189188,0.12432432,0.081621625,0.041081082,0.02918919,0.016216217,0.14324324,0.043783784,0.02,0.015675675,0.022702703,0.016216217,0.06,0.036756758,0.022162162,0.0021621622,0.0064864866,0.004864865,0.08810811,0.0016216217,0.0021621622,0.0010810811,0.0151351355,0.0945946,0.01945946,0.014054054,0.012972973,0.018378379,0.009189189,0.03135135,0.028108109,0.012432433,0.011351352,0.0032432433,0.013513514,0.0032432433,0.0021621622,0.00054054055,0.0043243244,0.0854054,0.022702703,0.0151351355,0.041081082,0.012972973,0.005945946,0.024864865,0.10216216,0.016756756,0.104864866,0.011891892,0.056756757,0.03837838,0.06216216,0.016756756,0.0010810811,0.020540541,0.0021621622,0.00054054055,0.032972973,0.0016216217,0.021621622,0.005945946,0.0016216217,0.00054054055,0.32864866,0.097837836,0.023243243,0.011891892,0.025405405,0.018378379,0.013513514,0.018918918,0.044324324,0.035135135,0.0027027028,0.037297297
Mackattack10,1299,82.97188,55.810654,30.481396,38.05463,10.069767,0.22016937,0.77675134,0.43110085,0.09237875,0.06543495,0.03849115,0.0061585833,0.016166281,0.0015396458,0.0030792917,0.026943803,0.074672826,0.11932255,0.07852194,0.033102386,0.045419555,0.016166281,0.1408776,0.04234026,0.016936105,0.01847575,0.02617398,0.0061585833,0.040030792,0.023094688,0.016166281,0.0007698229,0.0030792917,0.0046189376,0.06312548,0.0053887605,0.0023094688,0.0023094688,0.0038491148,0.08622017,0.013856813,0.02617398,0.016166281,0.01308699,0.009237875,0.016166281,0.020015396,0.012317167,0.0015396458,0.0038491148,0.0023094688,0.0,0.0015396458,0.0,0.0007698229,0.07621247,0.017705929,0.019245574,0.026943803,0.016166281,0.0069284067,0.025404157,0.100846805,0.016166281,0.12856042,0.02078522,0.060816012,0.049268667,0.056966897,0.03156274,0.0023094688,0.045419555,0.0007698229,0.0007698229,0.02078522,0.0,0.020015396,0.0007698229,0.0,0.0,0.29715165,0.14934565,0.010777521,0.0076982295,0.0,0.01308699,0.0061585833,0.043110084,0.020015396,0.013856813,0.0007698229,0.032332562
jives,901,93.955574,57.91454,64.29907,84.49564,7.973451,0.26526082,0.6870144,0.32963374,0.05993341,0.03773585,0.019977802,0.0033296337,0.013318535,0.0,0.001109878,0.022197558,0.04328524,0.13207547,0.039955605,0.031076582,0.022197558,0.009988901,0.096559376,0.038845725,0.0066592675,0.0066592675,0.03773585,0.008879024,0.05882353,0.045504995,0.012208657,0.001109878,0.001109878,0.0077691455,0.04772475,0.0,0.002219756,0.001109878,0.001109878,0.062153164,0.017758047,0.013318535,0.0077691455,0.012208657,0.0055493894,0.014428413,0.03218646,0.017758047,0.0077691455,0.004439512,0.01664817,0.001109878,0.004439512,0.0,0.009988901,0.08213097,0.014428413,0.018867925,0.034406215,0.019977802,0.0066592675,0.014428413,0.078801334,0.0033296337,0.18756936,0.018867925,0.094339624,0.07325194,0.062153164,0.02108768,0.0077691455,0.024417315,0.001109878,0.001109878,0.023307437,0.0,0.013318535,0.002219756,0.0066592675,0.0,0.27413985,0.15205327,0.023307437,0.011098779,0.0066592675,0.008879024,0.013318535,0.012208657,0.011098779,0.015538291,0.004439512,0.015538291
ganeumann,4020,55.51082,50.099503,49.63515,57.282055,10.634921,0.16467662,0.8348259,0.5022388,0.13507463,0.07860696,0.037064675,0.003233831,0.023631841,0.0034825872,0.01119403,0.05547264,0.0659204,0.12164179,0.09751244,0.05273632,0.059452735,0.02835821,0.17736319,0.053731345,0.030597014,0.01840796,0.022139303,0.022636816,0.054477613,0.03532338,0.018656716,0.0014925373,0.0069651743,0.0049751243,0.08756219,0.0009950249,0.0012437811,0.0014925373,0.004228856,0.1522388,0.033333335,0.021890547,0.027363185,0.035572138,0.016915424,0.046268657,0.019900497,0.008706467,0.008208956,0.004228856,0.005472637,0.0019900498,0.0019900498,0.00024875623,0.00074626866,0.07064676,0.011442786,0.023383085,0.02437811,0.01766169,0.0059701493,0.025870647,0.13059701,0.013432836,0.12363184,0.016417911,0.059950247,0.046268657,0.037064675,0.00721393,0.003233831,0.019154228,0.0019900498,0.00049751246,0.01442786,0.0024875621,0.006467662,0.0044776117,0.0014925373,0.00049751246,0.27263683,0.11865672,0.04004975,0.004228856,0.0037313432,0.011940299,0.0014925373,0.01766169,0.014925373,0.042537313,0.0059701493,0.011442786
nickducoff,1460,62.535988,69.387474,35.89887,90.33991,7.8494625,0.1780822,0.8150685,0.49041095,0.13219178,0.07945205,0.030821918,0.012328767,0.026027398,0.0047945203,0.005479452,0.052739725,0.061643835,0.12602739,0.09589041,0.04452055,0.05890411,0.016438356,0.16986302,0.056164384,0.022602739,0.026712328,0.026712328,0.018493151,0.051369864,0.045205478,0.0061643836,0.001369863,0.001369863,0.001369863,0.09178082,0.0006849315,0.004109589,0.002739726,0.004109589,0.11780822,0.022602739,0.019178081,0.019863013,0.026712328,0.015068493,0.03219178,0.023972603,0.011643835,0.004109589,0.005479452,0.01369863,0.004109589,0.0020547945,0.0,0.0061643836,0.08561644,0.034246575,0.019863013,0.021232877,0.01780822,0.002739726,0.030136986,0.11986301,0.01369863,0.12739725,0.016438356,0.07260274,0.041780822,0.057534248,0.013013699,0.002739726,0.017123288,0.0,0.0,0.019863013,0.0,0.011643835,0.006849315,0.001369863,0.0,0.25821918,0.121232875,0.020547945,0.002739726,0.004109589,0.02328767,0.020547945,0.0047945203,0.01369863,0.026027398,0.006849315,0.014383562
dwtalker,1680,86.95977,69.14286,39.12333,94.96297,7.7777777,0.18869048,0.7625,0.38392857,0.08095238,0.045238096,0.0154761905,0.013095238,0.008333334,0.004761905,0.0035714286,0.035714287,0.06488095,0.1172619,0.060119048,0.03452381,0.04047619,0.013690476,0.122023806,0.061904762,0.023809524,0.014285714,0.033928573,0.01904762,0.07797619,0.061904762,0.01607143,0.0011904762,0.008928572,0.0005952381,0.08035714,0.0011904762,0.0029761905,0.0023809525,0.00952381,0.08809524,0.018452382,0.0125,0.011904762,0.0154761905,0.021428572,0.021428572,0.03154762,0.021428572,0.005357143,0.004166667,0.021428572,0.004761905,0.008333334,0.0,0.0029761905,0.098809525,0.033928573,0.022619048,0.035714287,0.022619048,0.0035714286,0.026190476,0.08154762,0.007142857,0.15476191,0.02202381,0.073214285,0.06309524,0.033333335,0.03214286,0.005952381,0.0125,0.010119048,0.005357143,0.008928572,0.0011904762,0.004761905,0.0029761905,0.0,0.0,0.30535713,0.20476191,0.02797619,0.0029761905,0.0029761905,0.004761905,0.004166667,0.004761905,0.0035714286,0.033333335,0.010714286,0.005357143
adrianaoun,775,49.95392,82.028946,53.65592,98.020874,5.827068,0.12387097,0.8348387,0.48903227,0.15741935,0.1083871,0.04,0.020645162,0.03612903,0.009032258,0.0025806453,0.04903226,0.05032258,0.11612903,0.103225805,0.04903226,0.04,0.021935483,0.20516129,0.05032258,0.010322581,0.015483871,0.015483871,0.020645162,0.09806452,0.076129034,0.021935483,0.0025806453,0.006451613,0.011612903,0.12387097,0.0025806453,0.006451613,0.0,0.010322581,0.10064516,0.014193549,0.014193549,0.019354839,0.027096774,0.016774194,0.02451613,0.025806451,0.011612903,0.010322581,0.0038709678,0.015483871,0.006451613,0.0,0.0012903226,0.0012903226,0.104516126,0.041290324,0.018064516,0.027096774,0.023225807,0.006451613,0.030967742,0.14580645,0.016774194,0.1651613,0.027096774,0.08129032,0.058064517,0.025806451,0.006451613,0.009032258,0.006451613,0.0,0.0,0.032258064,0.0025806453,0.018064516,0.0077419356,0.0051612905,0.0012903226,0.42580646,0.24258065,0.019354839,0.0051612905,0.0,0.02451613,0.06451613,0.006451613,0.010322581,0.046451613,0.0,0.006451613
phkeane,1857,87.07438,68.21009,34.643223,54.150158,9.058537,0.20947765,0.728056,0.39310718,0.08723748,0.055465806,0.024771137,0.0043080235,0.012385569,0.009693054,0.0043080235,0.031771675,0.06462035,0.12385568,0.063004844,0.033925686,0.039310716,0.011847065,0.11900915,0.0543888,0.022617124,0.011847065,0.036618203,0.020463113,0.06462035,0.038772214,0.02369413,0.0010770059,0.008616047,0.0070005385,0.08777598,0.0026925148,0.0053850296,0.0021540117,0.013462574,0.07754443,0.016155088,0.011847065,0.009693054,0.022078622,0.010770059,0.017232094,0.032310177,0.014001077,0.011847065,0.0053850296,0.013462574,0.004846527,0.0026925148,0.0,0.0037695207,0.06838988,0.021540118,0.020463113,0.022617124,0.011847065,0.0037695207,0.035541195,0.0716209,0.0070005385,0.14754981,0.017232094,0.074851915,0.053850297,0.023155628,0.024771137,0.0016155089,0.0043080235,0.0016155089,0.0026925148,0.016693592,0.0032310179,0.009693054,0.0021540117,0.0016155089,0.00053850294,0.3457189,0.17232095,0.024771137,0.021540118,0.0021540117,0.011847065,0.0016155089,0.0037695207,0.060850836,0.026925148,0.0070005385,0.012924071
elonmusk,4079,83.061455,49.313557,37.554436,86.497406,8.551363,0.19955872,0.7452807,0.41799462,0.06987007,0.027948026,0.009561167,0.009806325,0.0049031624,0.001961265,0.0017161069,0.04192204,0.04878647,0.13949497,0.08114734,0.05123805,0.03799951,0.019122334,0.13777886,0.059083108,0.029664133,0.0063741114,0.026722236,0.027948026,0.0603089,0.04731552,0.012257907,0.0014709488,0.002206423,0.00392253,0.046334885,0.00049031625,0.0007354744,0.00049031625,0.001961265,0.12723707,0.018632017,0.021573916,0.01716107,0.030399607,0.018141702,0.033586662,0.018877177,0.0080902185,0.0046580043,0.0046580043,0.0105417995,0.002206423,0.0049031624,0.00024515812,0.0024515812,0.06987007,0.015935278,0.019367492,0.017896544,0.019122334,0.008580535,0.024025496,0.08997303,0.020593282,0.14832066,0.02353518,0.070360385,0.057367,0.026967393,0.009316009,0.0014709488,0.00784506,0.0007354744,0.0024515812,0.011032116,0.00049031625,0.0034322138,0.0049031624,0.002206423,0.0,0.24197108,0.15101741,0.02598676,0.001961265,0.0071095857,0.0017161069,0.005393479,0.004412846,0.0029418976,0.014954646,0.0068644276,0.01961265
riccalvillo,1405,95.549324,78.32112,27.642897,98.002304,8.78125,0.20996441,0.69323844,0.3153025,0.05266904,0.03202847,0.013523132,0.0049822065,0.012811388,0.0007117438,0.0,0.020640569,0.042704627,0.14021352,0.038434163,0.03772242,0.016370106,0.004270463,0.10035587,0.047686834,0.012099644,0.010676157,0.015658364,0.018505339,0.06405694,0.059074733,0.0049822065,0.0,0.0014234876,0.0014234876,0.087544486,0.0,0.004270463,0.0,0.0014234876,0.059786476,0.015658364,0.018505339,0.006405694,0.0113879,0.006405694,0.008540926,0.014946619,0.0113879,0.0007117438,0.002846975,0.014234875,0.0035587188,0.0035587188,0.0,0.006405694,0.098932385,0.048398577,0.024911031,0.019217081,0.025622776,0.0007117438,0.016370106,0.08113879,0.0071174377,0.14377224,0.022064056,0.08042704,0.044128112,0.06476869,0.027046263,0.00569395,0.029181495,0.002846975,0.0007117438,0.034163702,0.0007117438,0.029181495,0.002846975,0.0014234876,0.0,0.34448397,0.16939501,0.014946619,0.016370106,0.012811388,0.002846975,0.014946619,0.023487544,0.002846975,0.022064056,0.006405694,0.05836299
arjunsethi,722,53.565487,56.6082,50.350876,96.70827,6.3333335,0.17728531,0.86149585,0.4930748,0.13711911,0.0734072,0.03462604,0.0041551245,0.023545707,0.002770083,0.008310249,0.06371191,0.06648199,0.11357341,0.092797786,0.056786705,0.060941827,0.024930747,0.16897507,0.06925208,0.030470913,0.023545707,0.009695291,0.022160664,0.08864266,0.06925208,0.019390581,0.005540166,0.0041551245,0.005540166,0.083102494,0.002770083,0.0013850415,0.0,0.009695291,0.12880887,0.02770083,0.024930747,0.012465374,0.022160664,0.01800554,0.031855956,0.019390581,0.011080332,0.0041551245,0.002770083,0.013850415,0.002770083,0.0,0.0013850415,0.005540166,0.08864266,0.023545707,0.031855956,0.02631579,0.02631579,0.0069252076,0.03462604,0.1232687,0.008310249,0.13157895,0.015235457,0.06232687,0.05540166,0.03462604,0.013850415,0.0041551245,0.015235457,0.0013850415,0.0013850415,0.020775624,0.002770083,0.008310249,0.008310249,0.0013850415,0.0,0.3199446,0.22853185,0.016620498,0.0013850415,0.0013850415,0.012465374,0.012465374,0.0,0.009695291,0.03601108,0.0013850415,0.0
davidcohen,1651,88.07201,71.94886,65.05679,98.30217,7.5733943,0.20290732,0.782556,0.43246517,0.102967896,0.062992126,0.03089037,0.0066626286,0.022410661,0.001211387,0.0018170805,0.039975774,0.057540886,0.15081769,0.05996366,0.04845548,0.03270745,0.0042398544,0.14657784,0.06178074,0.01211387,0.013930951,0.03270745,0.013325257,0.06662629,0.061175045,0.0054512415,0.0006056935,0.0006056935,0.002422774,0.081768624,0.0042398544,0.0042398544,0.003634161,0.003634161,0.08237432,0.02059358,0.019987887,0.01029679,0.017565113,0.007874016,0.016353725,0.016959418,0.009691096,0.006056935,0.003634161,0.010902483,0.0030284675,0.003634161,0.0006056935,0.0018170805,0.08661418,0.037552997,0.029073289,0.018170806,0.016353725,0.0018170805,0.012719564,0.116293155,0.01211387,0.17686251,0.018776499,0.07874016,0.07752877,0.06662629,0.019987887,0.0018170805,0.017565113,0.001211387,0.001211387,0.013930951,0.001211387,0.004845548,0.004845548,0.003634161,0.0,0.28164747,0.1405209,0.02059358,0.014536644,0.0066626286,0.004845548,0.026650514,0.009691096,0.010902483,0.013930951,0.012719564,0.02059358
scoutu,1204,95.869675,85.05014,38.63527,99.0,11.148149,0.2333887,0.78654486,0.4036545,0.08554817,0.06229236,0.02076412,0.01578073,0.02242525,0.00083056476,0.0024916944,0.023255814,0.05564784,0.1744186,0.053156145,0.026578072,0.024086379,0.0024916944,0.12292359,0.04152824,0.016611295,0.009966778,0.034053154,0.013289036,0.07475083,0.06810631,0.006644518,0.00083056476,0.00083056476,0.0016611295,0.10049834,0.0,0.00083056476,0.0016611295,0.00083056476,0.072259136,0.027408637,0.014950166,0.014119601,0.009136213,0.007475083,0.011627907,0.018272426,0.009136213,0.0058139535,0.0016611295,0.009136213,0.0024916944,0.0024916944,0.0,0.0016611295,0.13621262,0.047342192,0.047342192,0.045681063,0.021594685,0.004983389,0.009966778,0.10631229,0.01578073,0.14784053,0.028239202,0.089701,0.03156146,0.09800664,0.008305647,0.0,0.025747508,0.0016611295,0.0,0.009136213,0.0,0.0058139535,0.0016611295,0.00083056476,0.0,0.21262458,0.09551495,0.014950166,0.0058139535,0.011627907,0.004983389,0.01910299,0.010797342,0.006644518,0.011627907,0.008305647,0.023255814
adamdraper,1549,80.24963,78.45897,48.584034,99.0,6.915179,0.18979988,0.842479,0.47837314,0.13234344,0.08069722,0.036152355,0.014202711,0.021949645,0.003227889,0.0051646223,0.051646225,0.07488702,0.14267269,0.08198838,0.043253712,0.033570044,0.012265978,0.16204002,0.06714009,0.025823113,0.013557133,0.027759844,0.028405422,0.08779858,0.076823756,0.010974823,0.0006455778,0.0019367334,0.0019367334,0.1103938,0.003227889,0.0025823112,0.0006455778,0.0051646223,0.095545515,0.016139444,0.018721756,0.012265978,0.022595223,0.015493867,0.019367334,0.026468689,0.006455778,0.012265978,0.0038734667,0.014202711,0.0012911556,0.0045190444,0.0006455778,0.0045190444,0.09812783,0.033570044,0.018721756,0.027759844,0.028405422,0.0058102002,0.023886379,0.12588766,0.010974823,0.15171078,0.025823113,0.0755326,0.048418336,0.03744351,0.014202711,0.0051646223,0.0116204005,0.0025823112,0.0012911556,0.014202711,0.0,0.0045190444,0.009683667,0.0006455778,0.0,0.31245965,0.2007747,0.009038089,0.0051646223,0.0,0.009038089,0.018076178,0.0019367334,0.032278888,0.025823113,0.0012911556,0.009038089
