'Twitter Account','raw_scores achievement_driven','raw_scores adjustment', 'raw_scores agreeable', 'raw_scores body_focus', 'raw_scores cold' ,'raw_scores conscientious',  'raw_scores depression', ' raw_scores extraversion', 'raw_scores family_oriented', 'raw_scores food_focus','raw_scores friend_focus', 'raw_scores happiness', 'raw_scores health_oriented','raw_scores impulsive', 'raw_scores independent','raw_scores insecure', 'raw_scores leisure_oriented', 'raw_scores money_oriented', 'raw_scores netspeak_focus', 'raw_scores neuroticism','raw_scores openness', 'raw_scores persuasive','raw_scores power_driven',  'raw_scores religion_oriented' , 'raw_scores reward_bias','raw_scores sexual_focus', 'raw_scores social_skills','raw_scores thinking_style','raw_scores type_a','raw_scores work_oriented','raw_scores workhorse','percentiles achievement_driven', 'percentiles adjustment', 'percentiles agreeable','percentiles body_focus', 'percentiles cold', 'percentiles conscientious', 'percentiles depression','percentiles extraversion', 'percentiles family_oriented', 'percentiles food_focus', 'percentiles friend_focus', 'percentiles happiness','percentiles health_oriented', 'percentiles impulsive', 'percentiles independent', 'percentiles insecure','percentiles leisure_oriented', 'percentiles money_oriented', 'percentiles netspeak_focus', 'percentiles neuroticism', 'percentiles openness','percentiles persuasive', 'percentiles power_driven', 'percentiles religion_oriented','percentiles reward_bias', 'percentiles sexual_focus', 'percentiles social_skills', 'percentiles thinking_style', 'percentiles type_a', 'percentiles work_oriented','percentiles workhorse'
TomGores,5.823015288741439,3.2349757285487484,2.0181403052734694,0.06127451,-2.074823351489454,1.1311786428241901,-1.7380442053247287,3.2977645473469366,1.1851296772086293,0.12254902,0.4289216,5.720205697044063,0.18382353,-1.7722261628861908,-0.6543888276729002,-2.551755456438519,0.9803921999999999,2.5,2.5,-0.546108849990445,-0.4068556459490327,0.39960608274475096,7.738221837664543,0.0,1.53186288,0.0,1.3900524604201911,1.9907174198956428,6.838472018240794,2.5,-0.7598298274337005,84.37365564175718,99,84.77222646753265,33.88804229100479,25.53336569048103,62.52192325001212,3.8279056660522075,67.47949271786342,9.209787262108959,42.729831470094595,80.60288630900018,58.085747747063905,38.15746964092688,2.6092820976818105,98.88966486878742,2.274436928183768,63.123960767187306,99,94.07607331444157,1,1.1681487039530283,74.52117224838084,91.55692899217766,35.14827527205458,57.583001165501166,38.59850307933812,46.331218937377145,99,31.553519013280273,84.07462308539698,80.5169194246384
RobertPera,6.88042150420338,0.22463953076403098,2.2488887096308736,0.5204945,-3.4059684452960792,1.7006614784817764,-0.693629913299834,4.550599338319643,2.5670363397046585,0.32530904,0.6506181,9.617972537371106,0.19518542,0.832759232601457,-4.991719047793566,-1.099885113115651,2.4723487,0.6506181,0.5204945,3.2650714506954372,1.34514630085864,1.9061055296458935,8.744137452846665,0.0,2.6675340999999997,0.0,1.87391987524413,-0.1943365831163183,11.006237524375079,2.5,-0.5768137432507631,95.44652365009306,97.41097729258072,87.22553377845377,86.27486007626015,6.6763888709047015,77.1060375911181,14.301545188525129,91.6643506208199,31.08451315720023,52.70498313719605,94.24005100537805,98.0821900205033,38.99372787007604,28.133635341771065,48.91335730490484,12.998624854696708,96.678319386818,58.51512228204336,40.57007195082238,11.241524903988296,31.783000767991165,90.4683230119573,97.60243218875415,35.14827527205458,89.72007747933884,38.59850307933812,64.29832423154735,82.23849308303038,97.59637907717867,84.07462308539698,82.78700731620638
johnpauldejoria,6.644348445695656,-0.3639293199649921,3.854719600777882,0.0,-3.468975033831465,1.9148561051869086,-1.1204982505638916,5.616712199901541,4.605214116759955,0.33783785,0.16891892,7.406561461333389,0.0,-1.388489524990295,-3.995385441192889,-1.1330842729271389,1.8581081,1.8581081,0.6756757,2.5305596452960213,1.9634853053487733,0.4043629589110155,7.143523120393347,0.0,2.7027026800000002,0.0,4.058609861873084,-0.5424619111565907,7.4496329924240055,2.5,-2.0284918523276776,93.80921497491772,96.17745050964449,97.14950648357029,26.88932439562619,6.170649014460521,81.64193921806307,8.772705402529896,98.44481800488434,76.96647654966502,53.32450037716014,51.10494211650274,84.4809187746831,25.687734709530453,4.039246051870447,69.37459941095553,12.587749249054603,88.86537814063726,95.41298318911687,46.09629949006787,6.948266739744185,56.49547650922777,74.58742769668248,84.54408803788492,35.14827527205458,90.30352272727272,38.59850307933812,99,73.96537142047606,45.26609180785165,84.07462308539698,60.684925574371896
DavidRockefeler,5.500371360880775,-4.71022281834159,0.9243238160414521,0.34843206000000004,-1.9161043498421926,1.3008523509065506,0.713172794254312,6.442408944061506,3.8726470109089495,1.21951215,2.2648083,10.79228679223914,0.17421603000000002,2.4545025362211623,-4.0207299017417295,1.8261792801351746,0.34843206000000004,0.8710802,0.5226481,8.393827881347017,1.643246453779196,1.2056064915623415,5.3848063600120275,0.0,1.3937282700000002,0.0,3.425481670282057,-0.6372654666434043,12.614577024689568,2.5,-0.5678173175225927,78.86475830480339,67.69286558701074,69.2168849479772,70.12768762720775,28.87268336837471,67.1872636990587,45.42679281394587,99,61.62519198022193,87.95970073699199,99,99,37.47069593518007,60.79463997858858,68.8897792152856,74.17356130079177,38.12227069916827,68.58577559743365,40.64843012583662,73.91480266843901,43.36975067130705,84.31357936058004,48.11323657825085,35.14827527205458,52.413949621212126,38.59850307933812,96.63805159946187,71.40242047463086,99,84.07462308539698,82.89424933516203
kennethlangone,4.685081381549476,-1.1089655453143752,2.2159106889184885,0.39525693,-1.525985250652316,0.827684992086227,-0.6464136044499904,3.3992590590678198,2.0350460333442815,0.7905139,0.0,5.472138423150979,0.0,0.2553561388412935,-2.4027016749741503,-1.3013337149417912,0.52700923,2.5,0.9222661,3.939954588192418,1.458569383689787,0.15207393198033747,6.503005666718279,0.13175230999999998,1.9762845799999997,0.0,1.9567608355175403,0.23775787157870787,8.218432978099102,2.5,-4.181890062444197,60.84879529099358,93.92037666339537,86.89656393470433,75.23266304770736,37.83559382201752,53.73784363081716,15.028906430021419,70.16463300483373,20.747835403562966,73.99013323852616,30.301344646823317,53.403235795407866,25.687734709530453,18.876547287937214,91.2899983682533,10.613973042154571,45.16126045294649,99,55.028426960364285,16.590999893240667,36.03288595122074,70.97507492079592,73.54465595291738,56.00606079993279,72.96706376262625,38.59850307933812,67.15815770771523,89.86805089698014,63.1369462334327,84.07462308539698,23.263428392091114
jimihendrixlive,5.674180317211386,3.589196097666154,2.983792403285172,0.35756854,-3.068678167378284,4.514219103688815,-1.5930618842031379,5.017928903775417,3.324207210365274,0.23837902,0.9535161000000001,9.577536753426552,0.23837902,-1.3764557458770614,-3.6029972661437712,-1.6161275347087867,2.5,1.5494636000000002,0.35756854,2.7823462827200807,2.6989282221114457,1.0634816986677131,11.01416579956725,0.0,2.38379026,0.0,1.963381777255809,1.2980395799242823,7.020943734199271,2.5,1.3845025170224485,81.9624049903405,99,93.16903772761856,71.15670571550743,9.903655649771787,99,4.714352106345023,95.80622139888374,48.5548570481033,48.40651855353461,99,98.01078705682204,42.21132628159102,4.098933863673482,76.32300618162712,7.519277285347615,96.89273277769352,90.51130920320215,34.92782716332375,8.249611679023966,82.16860222340591,82.7898421091594,99,35.14827527205458,84.09303436147187,38.59850307933812,67.38186840302099,98.29655544798759,35.459485603505954,84.07462308539698,96.81930235318976
TilmanJFertitta,6.111388721522275,4.592288500241665,3.570286432424661,0.10010010000000001,-5.043935270322271,2.4251801059755382,-2.3526128872473304,7.010379945652174,3.7051144780201923,0.7007007,0.9009009,12.149325338553847,0.20020020000000002,1.171411893853049,-7.084372173410669,-0.8925482120635339,2.5,0.40040040000000005,0.35035035,0.7355635958529074,1.7038805853543857,6.020132575713243,8.820551385302359,0.25025024,4.15415416,0.0,3.3608919834514746,-0.03500056037267274,10.559586281128874,2.3023022,-0.021104667112707753,88.40117348068573,99,96.15008640911816,38.66704045883607,1,89.98499636330568,1.5030026485330674,99,57.69334134371816,70.26476681976978,99,99,39.36282588478773,34.409625225942456,12.550406377024483,15.849227351879438,96.89273277769352,46.40307066549999,34.68464941989586,1.7232656045273205,45.83666079914297,99,97.86965938532829,73.55883719233225,99,38.59850307933812,96.16800075286714,85.39835286491423,95.70791694726172,80.45381697673379,88.5585088589144
BWayneHughesJr,1.6699543270822632,-0.04273656677452908,-2.660407606189745,0.9460212000000001,-1.687691760758268,1.025222903529285,0.3169900822187597,3.5793378141482775,3.2478688201743067,0.38953812,0.27824150999999997,3.1163673836269474,0.77907625,4.023919523513541,-6.1630844725015805,0.8104802938926097,1.8363939999999999,1.1686143,0.6121312999999999,4.2493473006354945,4.174440976111702,0.8499258462930718,6.557947565397836,0.8347245999999999,1.39120747,0.22259322,1.2308027150359164,0.42520950505413513,12.511851113850707,2.5,-4.638243706183276,4.750656705374512,96.92479276193744,11.20387190989615,99,34.000757162961364,59.49257705663301,35.07567990324161,74.62784237728471,46.709820427173575,55.840944969727055,64.78399592435275,14.763332717960742,79.89448098671006,86.40871763719588,25.62673475643899,51.29727820236773,88.44444008249805,80.15149298017836,43.82425304858636,19.542669285066246,99,80.3220812499169,74.63159477548062,99,52.31846477272727,99,40.42473850656258,92.30664365002495,99,84.07462308539698,17.295751455098088
robertwduggan,7.571181436086683,-2.4640161770291154,1.921767467815663,0.24968788,-2.170475665103415,1.7658610883235328,-0.8861945659040655,2.570138239542911,3.3137736373046924,0.12484394,0.37453184,7.630158732606008,0.8739077,0.8598058518734184,-2.2088868905691963,0.18585537221752468,0.6242197500000001,2.5,0.37453184,8.266404685823117,1.8590384312005204,-1.5207590593628466,11.426799837037109,0.0,3.4956303,0.0,1.6010225838590673,-0.42397838685123823,10.713431417164415,2.5,-0.0469561877235789,98.30981903905433,87.26190984216011,83.65584213585406,58.05736832346945,23.632719104102243,78.55808196640133,11.576551396064517,46.52971758108125,48.30268609799861,42.8389447937323,75.46265321818481,86.90421764822712,84.61132848993246,28.607638483586022,92.82212262974271,36.44776256513329,49.04741206248223,99,35.49931350755829,72.37865805693932,52.228388915485375,43.23932539960541,99,35.14827527205458,97.98142351988089,38.59850307933812,54.30283763405382,76.97135867553298,96.46167682829648,84.07462308539698,88.3273862986484
BillHaslam,5.848388304699869,5.043034057539008,1.874412389321431,0.33414338,-4.684608640112804,5.159496692825248,-0.8212223594800949,5.422809341806543,4.068195930243848,0.30376671,0.2126367,6.621243264805583,0.4252734,-0.7182955576041345,-2.9672001274990154,-1.841025425525089,1.1846902,1.2758202,1.12393685,2.9509612240492897,3.1181717340925212,3.421974572885305,11.904833549202907,0.48602675,1.5795868999999998,0.09113001,2.4865279488887326,2.176138133610395,11.393340120188295,2.5,1.6139522808341278,84.76366172799453,99,83.08830763808044,68.45672331111805,1.0501076128520177,99,12.447759527766493,97.86727663618379,66.05040850763592,51.639770653009954,56.68820369022771,73.80014833182169,56.40581836218867,8.16441938088086,85.48190914570026,5.77204753368985,70.59187774820086,83.60666796455604,62.19089320964409,9.219610899250865,91.19977020123262,97.48064375713884,99,94.30074831073152,59.33404924242423,80.307616246137,82.78531278385204,99,98.58490042480149,84.07462308539698,97.48081220680831
jimirsay,4.687569524624787,4.413945577454903,2.0062557688732428,0.40632053,-3.785790869851483,2.480651851409739,-1.9470508566120277,3.654619512311063,3.7091595720840194,0.13544018,0.36117380000000004,7.038869558676053,0.27088036,-0.20071671694522264,-4.617058484908014,-1.1483558804644667,2.5,0.7223476000000001,1.309255,-1.434565573792673,1.5432666717904406,2.4136572098164986,9.17632290304141,0.27088036,2.16704292,0.0,1.128579922011545,1.444645405160731,8.685782456227468,2.5,0.1601380740127456,60.910575672264656,99,84.63657682592844,76.35669244382261,4.0809761198628705,90.68504632864645,2.8047163538760094,76.37428881939806,57.787347712851954,43.35645923889059,74.09193487341413,79.87759577697798,44.667630698667026,13.079267625094605,56.90036454401683,12.398746544418177,96.89273277769352,61.91991297868181,68.38296185813746,1,39.35276256108012,93.66811618578791,98.70842744107104,76.21485605834789,78.60747883244207,38.59850307933812,36.727236809968154,98.73369413780571,72.96450731771078,84.07462308539698,90.10681727862284
Bill_Gross,4.946204960708401,2.218014464878896,2.721985833482592,0.34904014,-3.3552924720294923,2.0091806706397577,-1.4727362441407879,4.4354784134126115,1.8962282343541121,0.4072135,0.11634671999999999,7.192666731898868,0.20360674,-0.193000213249216,-2.157315436962926,-1.585752796713799,0.95986035,1.8324608,0.20360674,1.1885886801397287,1.5196383363858366,2.2827811770757793,8.141244240902031,0.0,1.86154753,0.0,2.2683254919040987,0.2520674728757565,7.767992930395573,2.5,-2.8504194974576436,67.13015218824127,99,91.35699180161338,70.1965337438528,7.0925230467057965,83.44703848772784,5.568138293934837,90.27209761066793,18.433628388243854,56.71494678098579,44.38276818849945,81.90441534775383,39.613554162206874,13.16746430245947,93.18978909532706,7.778715254539255,62.35281339002979,95.11774814276397,29.896718403884286,2.511970816334923,38.41587376629011,92.94748824512746,94.72745949755712,35.14827527205458,69.26283583603896,38.59850307933812,77.00580522072471,90.0737002608459,52.767425911190365,84.07462308539698,45.565148634666464
john_w_henry,5.2475850577209355,2.1025033578945256,0.9538444272693907,0.15519917,-1.6576287234115457,3.10944546078407,-1.5640388697468859,3.4974998413781746,1.799949515436972,0.20693224,0.15519917,5.354129682521261,0.62079667,1.1901916661151066,-2.5008761861806303,-1.3469085125634201,1.9658562000000002,0.9829281000000001,0.05173306,1.9463901942315764,2.9639634793119067,1.7685764514337337,10.32072265248916,0.25866528,1.8106571,0.0,1.8856616811774494,1.3605565449198063,10.162753584511563,2.5,0.5748166773241182,73.84028529634033,99,69.72230563055388,45.74047671009886,34.70681031936998,96.29940212058376,4.89960381349806,72.62357934615628,16.921744946177828,46.85155664164051,49.34021977753417,51.136016955259585,70.38997018343987,34.775317718485546,90.42331860066788,10.111466866272451,90.79007699380657,73.26262902681766,25.28573311523616,4.562643536905308,88.38091751213138,89.42270726514158,99,74.66946757251881,67.54170386904761,38.59850307933812,64.70975441246888,98.48296403117637,93.11855455547659,84.07462308539698,93.06438381514702
sparker,3.7369100896841294,-4.263420689320963,-2.319695695535539,0.40695523,-0.6277694978074948,0.6584878516241957,0.8304873794971199,2.733142444882123,2.5001566282954304,0.4809471,0.4439512,4.174073463065654,1.0358861000000001,4.07287282139932,-5.032647071415576,2.304942138573344,1.8128005999999999,1.0358861000000001,0.5919349,6.597503521287575,3.322653991984718,-1.425549161323557,7.763312932940893,0.2219756,1.1468738600000001,0.1109878,1.181739589351516,-0.7971592519612165,12.223612550567045,2.5,-2.2251517886114285,36.805782631080326,72.38496985963941,14.612136150793837,76.41984214286559,60.274364718611416,48.70595841261549,48.57881947218186,51.37022850429468,29.653643677371196,60.27007936290737,81.91983779825914,29.503817003969232,90.8075632960488,86.9682350546258,48.03648481166413,82.6080940830238,87.98627933147962,75.35932457701355,43.08941229549502,49.63115401501012,94.1065749368238,44.883710512546514,91.79411761536046,69.6987048530247,43.10340378787879,86.47901785888764,38.62312020055003,66.83549843699407,99,84.07462308539698,57.1300327466397
DrBobParsons,2.5669368867641524,-1.7756143353547782,-2.5177793520665404,0.6641366,-2.133196343776974,1.2697448907617441,0.07619308006568448,2.5217411354755104,3.8519896471474224,0.6008855,0.4743833,3.621471063842946,1.4231499,3.736708344140553,-5.602711620489533,1.1340704507552681,2.3086654,1.2333966,1.1701454,4.142997914189154,3.184098702651739,-1.251307646174262,7.555142236953776,0.41113219999999995,1.1068943000000002,0.12650221,0.3686329181946757,0.06967366126576702,12.14838700970653,2.5,-2.8372636501296995,13.731339809191791,91.09471257110756,12.550518010580348,94.10300399944445,24.35997257892807,66.36125572920191,29.24560403307556,45.127438052524425,61.145123103588716,65.86252417852579,84.37841193257508,21.06446097986871,98.061524763074,82.84092782416018,36.137497002811315,59.02664525785975,95.27529689045414,82.29490539582352,63.776394924440794,18.48846991045554,92.23593295559371,47.85306310579858,89.7069198994116,89.95578130894421,41.643294726107236,90.24647004135312,14.498686638743346,87.25349920164469,99,84.07462308539698,45.80038532829633
PennyPritzker,6.405086523254113,3.197704502096244,0.6801916618282207,0.17953322,-2.9901714050979464,4.8947250981454955,-0.35717114334359445,4.210113187383157,3.0753716951609986,0.08976661,0.17953322,5.942740484761272,0.26929981999999997,-0.3392458294245735,-2.987200380164308,-0.5366008452504494,0.62836623,1.7055654999999998,0.17953322,3.713288411765099,2.848951312283371,1.6524390868439038,10.052556921193709,0.17953322,0.9874327,0.0,1.9238204187662924,1.2296341784804738,13.510081851185848,2.5,1.7907637816156883,91.69477811545869,99,65.0014499099503,48.92598056324497,10.801782381991742,99,20.08090619185847,87.09683177102794,42.596832330025535,41.171172470236606,52.47022153650048,62.22646466647582,44.54664649931644,11.611786890069427,85.23844305199995,21.633060228115987,49.21460551640255,93.33725651849214,29.141624650134066,14.628706327183123,85.91451059707992,88.48275447425853,99,63.46687690613796,37.281449915824915,38.59850307933812,66.04515538472403,98.09258914913552,99,84.07462308539698,97.95595483648066
TedTurnerIII,6.704732075392587,5.075003935567155,3.1769433867140906,0.15781167999999998,-4.996724001563251,3.555245148578475,-3.229927320107268,7.0139857608695655,3.5839207340037227,0.31562335999999996,1.4203051,11.43142513064532,0.31562335999999996,0.5232908010665551,-3.792114601843415,-1.929424052261785,1.7885324,0.15781167999999998,0.7890584,0.999248284746044,2.347592861519014,5.974155409850443,10.14069679449315,0.10520779000000001,3.1562334,0.052603893,3.408618709573717,1.364702143930745,10.56905274835354,2.5,1.3255966829310568,94.26567014842972,99,94.29942146966066,46.07320680847878,1,98.24769065323223,1,99,54.79992409955201,52.226051319986325,99,99,48.052533599917936,22.918248750383253,73.07881446449893,5.176409593276837,87.4870257503712,34.965528110069584,50.221699494797896,2.1161468913567494,71.21246946800736,99,99,51.757524058326446,95.79611027730131,64.44686741650224,96.51533155937499,98.4953250797038,95.76072965842216,84.07462308539698,96.60864600697728
lorenzofertitta,4.368056134593915,3.579818592678169,0.17876834499702188,0.0,-1.00213402670541,1.1638223243648191,-3.8470699042934173,4.847701992841994,3.779355125660492,0.30395137,0.60790274,8.835808700455896,1.2158054999999999,4.410173041512168,-6.2007005449211485,0.9235641289004425,2.5,0.0,0.0,0.5136601689906004,1.4410424636456733,6.310850475329862,7.563854958113691,0.60790274,2.1276596299999997,0.0,1.8113887792857337,0.7007533018708194,12.109503573532665,1.2158054999999999,-0.6303680598014643,52.816168743548474,99,55.746545445772234,26.88932439562619,50.90972665300165,63.43701242107004,1,94.54538474669631,59.435410892096485,51.64890161225762,92.48234497976583,95.52525103064858,95.27310867327294,90.33692492748195,24.977528372369633,54.03881440734344,96.89273277769352,28.150231938238527,23.812132689852675,1.4282126489078288,35.36244611094591,99,89.80275957484113,98.07472404812916,77.49574236685031,38.59850307933812,62.07021196558161,95.04949044262972,99,53.82183268521008,82.14861233533045
OfficialMrNice,2.6008604944836224,0.631915412082131,2.627830697261563,1.1580382,-0.9665993863339857,0.6787824388994228,-0.8907499192527412,4.428532234889376,1.4952870728813235,0.27247956,0.06811989,4.9873561695285975,0.34059945,0.5763409032635841,-5.170575326246018,-0.042116527670657544,2.5,0.61307903,1.7711172000000002,1.7317677271489593,1.7194376720282405,2.405517806763817,6.31410128699128,0.34059945,1.49863762,0.0,2.238121439727686,-0.04904675785745083,5.646788803434933,1.8392371,-2.6787746336318348,14.216862704437204,98.07827947857965,90.62221669289666,99,51.811049173519706,49.309514911507,11.517280117977243,90.18469461187291,12.689463874237912,50.09270203162113,38.32646504936917,44.1294557066013,49.964356300740505,23.76345319541765,45.11673754179848,31.40690185240714,96.89273277769352,56.7435155930364,81.56327913433034,3.8616851499484186,46.47165657848414,93.62362982206236,69.68045841831643,84.01633150051032,56.34778863636363,38.59850307933812,76.13988818347197,85.139446327187,11.803414040792124,70.31846513232804,48.739662786948685
charlessimonyi,3.2830478980399227,-0.4066703124263133,0.7254304912776637,0.41586690000000004,-1.1098677224133047,0.9910577065277011,-0.30907505043237615,2.5493879237454524,1.6637182024410233,0.25591810000000004,0.25591810000000004,4.339423948242123,0.25591810000000004,0.4723727547448995,-2.6446810368251255,0.03874579238710041,1.3755598,0.5118362000000001,0.8957134,3.734280072344257,2.470396134793365,0.9989682665636501,6.494189060020506,0.41586690000000004,0.92770315,0.031989763,1.6751238515891043,1.1164094027210822,5.559886056851375,2.5,-1.3485989265772422,26.43156655992947,96.07800197211058,65.80466764812442,77.30651187418806,48.1771027923068,58.49664588297687,20.984832159968878,45.91685008695827,14.92170011591628,49.27378068242869,62.088273394790804,32.32249122138951,43.52232779802848,22.107012630164412,89.0536588905378,33.15822993128087,76.8354395369244,51.842043000689294,54.09837873798971,14.80124997817078,75.37423114669346,82.07559747756576,73.36685486190824,90.28290582257456,35.14952125420875,54.44701595455161,57.07611715264916,97.61477201018748,10.825203557350413,84.07462308539698,72.12967725744241
