Twitter Account,Word Count,Analytical Thinking,Clout,Authentic,Emotional tone,Words/sentence,Words > 6 letters,Dictionary words,Total function words,Total pronouns,Personal pronouns,1st pers singular,1st pers plural,2nd person,3rd pers singular,3rd pers plural,Impersonal pronouns,Articles,Prepositions,Auxiliary verbs,Common Adverbs,Conjunctions,Negations,Common verbs,Common adjectives,Comparisons,Interrogatives,Numbers,Quantifiers,Affective processes,Positive emotion,Negative emotion,Anxiety,Anger,Sadness,Social processes,Family,Friends,Female references,Male references,Cognitive processes,Insight,Causation,Discrepancy,Tentative,Certainty,Differentiation,Perceptual processes,See,Hear,Feel,Biological processes,Body,Health,Sexual,Ingestion,Drives,Affiliation,Achievement,Power,Reward,Risk,Past Focus,Present Focus,Future Focus,Relativity,Motion,Space,Time,Work,Leisure,Home,Money,Religion,Death,Informal Language,Swear words,Netspeak,Assent,Nonfluencies,Fillers,All Puntuations,Periods,Commas,Colons,Semicolons,Question marks,Exclamation marks,Dashes,Quotation marks,Apostrophes,Parentheses,Other punctuation
eliast,1082,55.719173,86.43076,41.937107,98.93193,6.848101,0.1728281,0.8539741,0.49537894,0.16358595,0.12476895,0.050831795,0.027726432,0.036968578,0.0036968577,0.0055452865,0.038817007,0.055452865,0.11737523,0.09981516,0.041589648,0.03974122,0.012939001,0.1857671,0.053604435,0.022181146,0.00831793,0.020332716,0.017560074,0.075785585,0.06746765,0.00831793,0.00092421443,0.0018484289,0.0036968577,0.13678373,0.00092421443,0.0055452865,0.0018484289,0.004621072,0.12014788,0.026802218,0.01663586,0.025878003,0.022181146,0.018484289,0.027726432,0.024029575,0.014787431,0.004621072,0.0055452865,0.011090573,0.0,0.0027726432,0.0,0.0027726432,0.10720887,0.055452865,0.029574862,0.019408504,0.018484289,0.0036968577,0.021256931,0.14510167,0.01663586,0.121996306,0.022181146,0.04436229,0.059149724,0.048983365,0.011090573,0.00092421443,0.00831793,0.00092421443,0.0,0.022181146,0.0,0.013863216,0.0027726432,0.0027726432,0.00092421443,0.27726433,0.1672828,0.011090573,0.009242144,0.00092421443,0.012939001,0.022181146,0.010166358,0.012939001,0.020332716,0.0,0.010166358
jamiesiminoff,2060,63.74032,97.54756,11.0089,99.0,8.373983,0.16067961,0.85194176,0.48592234,0.15485437,0.11553398,0.027669903,0.029126214,0.05436893,0.0014563106,0.0029126212,0.039320387,0.05582524,0.11796117,0.08786408,0.03883495,0.04029126,0.0077669905,0.1815534,0.05582524,0.016990291,0.0067961165,0.010194175,0.02038835,0.10728155,0.099029124,0.008252427,0.0009708738,0.0019417476,0.0019417476,0.16941747,0.0004854369,0.0029126212,0.0,0.0024271845,0.10048544,0.013592233,0.019417476,0.02038835,0.0315534,0.015533981,0.019902913,0.048058253,0.008737864,0.03446602,0.0038834952,0.004368932,0.0,0.0009708738,0.0,0.0009708738,0.09854369,0.049514562,0.021359224,0.016504854,0.019417476,0.0063106795,0.02038835,0.13834952,0.025242718,0.097087376,0.016504854,0.049029127,0.03592233,0.033980582,0.010679612,0.0029126212,0.01407767,0.0,0.0004854369,0.017961165,0.0,0.010194175,0.0058252425,0.0014563106,0.0,0.26116505,0.17864078,0.02184466,0.0009708738,0.0,0.004854369,0.020873787,0.0004854369,0.0038834952,0.0058252425,0.0019417476,0.02184466
lobarb,726,89.91548,57.6476,49.5776,78.71415,7.8913045,0.23002754,0.73278236,0.36639118,0.079889804,0.039944902,0.019283747,0.002754821,0.012396694,0.0,0.005509642,0.039944902,0.06473829,0.11570248,0.055096418,0.030303031,0.027548209,0.013774104,0.13911846,0.071625344,0.019283747,0.019283747,0.0261708,0.017906336,0.06749311,0.048209365,0.019283747,0.002754821,0.006887052,0.002754821,0.05922865,0.0,0.0,0.0013774105,0.0,0.08402204,0.012396694,0.024793388,0.015151516,0.017906336,0.005509642,0.022038568,0.027548209,0.019283747,0.0013774105,0.004132231,0.012396694,0.0013774105,0.005509642,0.0,0.002754821,0.081267215,0.016528925,0.022038568,0.0261708,0.02892562,0.0013774105,0.016528925,0.09641873,0.022038568,0.1707989,0.049586777,0.07024793,0.05785124,0.035812672,0.016528925,0.0,0.020661157,0.0,0.002754821,0.008264462,0.0,0.006887052,0.0013774105,0.0,0.0,0.2603306,0.15289256,0.017906336,0.008264462,0.002754821,0.006887052,0.008264462,0.012396694,0.017906336,0.020661157,0.0,0.012396694
kregpeeler,1161,91.965034,80.53684,38.240902,99.0,7.4423075,0.2179156,0.78983635,0.38931954,0.08527132,0.053402238,0.013781223,0.00947459,0.020671835,0.00086132647,0.008613264,0.03186908,0.06373816,0.13867356,0.067183465,0.028423773,0.02411714,0.006029285,0.16795866,0.06546081,0.02411714,0.008613264,0.016365202,0.016365202,0.093023255,0.08182601,0.011197244,0.00086132647,0.00086132647,0.0034453059,0.08527132,0.0025839794,0.0,0.0017226529,0.0025839794,0.078380704,0.018087855,0.027562447,0.0068906117,0.012919896,0.010335918,0.00947459,0.024978466,0.010335918,0.006029285,0.0025839794,0.01894918,0.0017226529,0.0068906117,0.00086132647,0.007751938,0.11972438,0.031007752,0.04134367,0.043066323,0.03789836,0.005167959,0.024978466,0.12489233,0.010335918,0.15848407,0.027562447,0.07062877,0.064599484,0.052540913,0.025839793,0.0017226529,0.01894918,0.0017226529,0.0,0.0068906117,0.0,0.006029285,0.0025839794,0.0,0.0,0.28854436,0.15934539,0.024978466,0.008613264,0.005167959,0.005167959,0.019810509,0.00947459,0.008613264,0.034453057,0.005167959,0.007751938
KajOPP,1543,94.22652,75.81047,13.754946,96.97341,8.867816,0.3441348,0.67077124,0.34283862,0.042125728,0.027219702,0.0006480881,0.018146468,0.004536617,0.0006480881,0.0032404407,0.014906027,0.029812055,0.15489307,0.06610499,0.015554115,0.04147764,0.0038885288,0.15424497,0.026571615,0.0077770576,0.0038885288,0.01036941,0.014906027,0.060920287,0.05573558,0.005184705,0.0006480881,0.0012961762,0.0012961762,0.06416073,0.0,0.004536617,0.0032404407,0.004536617,0.06351264,0.026571615,0.009721322,0.0032404407,0.0038885288,0.009721322,0.012313674,0.061568372,0.042773817,0.016202204,0.0012961762,0.0077770576,0.0019442644,0.0019442644,0.0,0.0032404407,0.11730395,0.038885288,0.022034997,0.035644848,0.012313674,0.026571615,0.0064808815,0.09332469,0.009073234,0.108878806,0.009721322,0.06610499,0.03434867,0.05184705,0.019442644,0.0025923525,0.0071289698,0.0012961762,0.0,0.0064808815,0.0,0.0012961762,0.004536617,0.0006480881,0.0,0.22488658,0.12637718,0.009721322,0.046014257,0.0,0.0012961762,0.009721322,0.0025923525,0.012961763,0.014906027,0.0,0.0012961762
rikardsteiber,1475,97.082535,83.38729,47.401134,99.0,8.727811,0.18779661,0.7633898,0.37491524,0.06508475,0.049491525,0.014237288,0.013559322,0.020338982,0.0,0.0013559322,0.0155932205,0.058305085,0.16406779,0.0420339,0.026440678,0.02779661,0.0006779661,0.115932204,0.09152542,0.012881356,0.006101695,0.023050847,0.013559322,0.08745763,0.086101696,0.0013559322,0.0,0.0,0.0,0.080677964,0.0,0.004745763,0.0,0.0006779661,0.051525425,0.013559322,0.02101695,0.0006779661,0.010169491,0.004745763,0.0027118644,0.037288137,0.021694915,0.006101695,0.006101695,0.0081355935,0.0013559322,0.0027118644,0.0020338984,0.0013559322,0.13084745,0.047457628,0.035932202,0.017627118,0.054915253,0.0006779661,0.0081355935,0.08881356,0.016949153,0.17627119,0.02440678,0.09898305,0.06440678,0.039322034,0.02440678,0.0013559322,0.016271187,0.0,0.0,0.019661017,0.0,0.0155932205,0.0040677967,0.0,0.0,0.21830508,0.11322034,0.012881356,0.0020338984,0.0,0.005423729,0.04881356,0.0040677967,0.01220339,0.0040677967,0.0013559322,0.014237288
reedsturtevant,1441,82.35752,63.042385,42.38031,95.60823,7.7891893,0.1908397,0.7244969,0.370576,0.083275504,0.05759889,0.028452463,0.0034698127,0.018043026,0.006245663,0.001387925,0.025676614,0.051353227,0.111034006,0.058986817,0.041637752,0.042331714,0.0111034,0.12074948,0.055517003,0.01943095,0.0111034,0.020124914,0.0222068,0.072172105,0.05968078,0.012491326,0.001387925,0.00277585,0.004163775,0.07356003,0.0055517,0.00277585,0.0055517,0.006245663,0.07494795,0.0166551,0.012491326,0.007633588,0.021512838,0.009021513,0.01943095,0.03816794,0.0166551,0.010409438,0.006245663,0.024982652,0.006245663,0.004163775,0.0,0.010409438,0.064538516,0.020124914,0.013879251,0.020818876,0.017349062,0.0020818876,0.027758501,0.07147814,0.009715475,0.14781402,0.020818876,0.079111725,0.05204719,0.026370576,0.020818876,0.004163775,0.0048577376,0.001387925,0.0006939625,0.036086053,0.00277585,0.01943095,0.00832755,0.004163775,0.001387925,0.29562804,0.14434421,0.034004163,0.00832755,0.0055517,0.011797363,0.020818876,0.014573213,0.0222068,0.018043026,0.006245663,0.009715475
moneyball,884,66.3552,69.06205,55.510525,98.664024,7.015873,0.17081448,0.81447965,0.46719456,0.12782806,0.080316745,0.03167421,0.0079185525,0.03280543,0.0079185525,0.0,0.047511313,0.0520362,0.12782806,0.08371041,0.054298643,0.03846154,0.021493213,0.15723982,0.057692308,0.018099548,0.01923077,0.03167421,0.01923077,0.0780543,0.06787331,0.010180996,0.0011312218,0.0056561087,0.0022624435,0.09728507,0.0,0.0022624435,0.0022624435,0.011312217,0.12895928,0.01923077,0.016968327,0.023755657,0.03167421,0.018099548,0.035067875,0.01923077,0.0056561087,0.0056561087,0.0067873304,0.004524887,0.0,0.0033936652,0.0,0.0,0.1199095,0.040723983,0.03733032,0.042986427,0.028280543,0.0056561087,0.035067875,0.10294118,0.01923077,0.16402715,0.023755657,0.0780543,0.06334842,0.027149322,0.03280543,0.0,0.0033936652,0.0,0.0,0.015837105,0.0,0.0067873304,0.0067873304,0.0022624435,0.0,0.3133484,0.16855204,0.012443439,0.0022624435,0.0033936652,0.018099548,0.06787331,0.0,0.004524887,0.027149322,0.0,0.009049774
cyriac1,333,92.83501,64.08742,58.065533,90.338165,8.121951,0.2012012,0.7387387,0.3753754,0.075075075,0.042042043,0.018018018,0.012012012,0.006006006,0.0,0.006006006,0.033033032,0.04804805,0.14714715,0.039039038,0.04804805,0.03003003,0.003003003,0.11111111,0.078078076,0.027027028,0.012012012,0.057057057,0.015015015,0.066066064,0.05105105,0.012012012,0.0,0.0,0.003003003,0.06006006,0.0,0.003003003,0.003003003,0.0,0.09309309,0.012012012,0.027027028,0.012012012,0.021021022,0.009009009,0.021021022,0.027027028,0.012012012,0.003003003,0.006006006,0.0,0.0,0.0,0.0,0.0,0.123123124,0.03003003,0.03003003,0.039039038,0.04804805,0.003003003,0.018018018,0.072072074,0.012012012,0.18318318,0.042042043,0.0960961,0.045045044,0.042042043,0.015015015,0.0,0.024024025,0.0,0.0,0.027027028,0.0,0.015015015,0.012012012,0.0,0.0,0.33933935,0.17117117,0.024024025,0.021021022,0.018018018,0.006006006,0.015015015,0.015015015,0.024024025,0.003003003,0.0,0.042042043
binfire,938,93.33368,84.701294,13.151141,90.68273,7.882353,0.29317698,0.7771855,0.36460555,0.07675906,0.061833687,0.011727079,0.010660981,0.03304904,0.0042643924,0.0021321962,0.014925373,0.061833687,0.13219616,0.043710023,0.03411514,0.029850746,0.0042643924,0.090618335,0.04477612,0.018123668,0.021321962,0.024520256,0.020255864,0.0554371,0.046908315,0.0074626864,0.0021321962,0.0,0.0,0.090618335,0.0,0.0,0.0010660981,0.0031982942,0.07569297,0.013859275,0.02771855,0.012793177,0.013859275,0.0042643924,0.015991472,0.015991472,0.013859275,0.0010660981,0.0010660981,0.0074626864,0.0042643924,0.0010660981,0.0,0.0010660981,0.17590618,0.06503198,0.028784648,0.06716418,0.03411514,0.0063965884,0.012793177,0.08635394,0.0074626864,0.118336886,0.009594883,0.081023455,0.02771855,0.16204691,0.019189766,0.0,0.012793177,0.0,0.0010660981,0.0063965884,0.0,0.0042643924,0.0021321962,0.0,0.0,0.23773988,0.12899786,0.011727079,0.0031982942,0.0063965884,0.011727079,0.025586354,0.0031982942,0.011727079,0.019189766,0.0063965884,0.009594883
mazzeo,1464,80.20921,82.70828,51.16576,99.0,7.072464,0.20286885,0.8196721,0.43715847,0.096994534,0.05464481,0.017759563,0.009562842,0.016393442,0.0020491802,0.008879782,0.042349726,0.044398908,0.14822404,0.068306014,0.05669399,0.045765027,0.010928961,0.16530055,0.06420765,0.030737706,0.010928961,0.032103825,0.018442623,0.08538251,0.07377049,0.010928961,0.0013661202,0.0054644807,0.0027322404,0.12431694,0.0013661202,0.008879782,0.0,0.0040983604,0.108606555,0.017076503,0.034836065,0.014344262,0.025956284,0.0040983604,0.024590164,0.026639344,0.012978142,0.006830601,0.004781421,0.018442623,0.0006830601,0.0040983604,0.0,0.004781421,0.11612022,0.06079235,0.025273224,0.024590164,0.021857923,0.0013661202,0.030054646,0.11065574,0.020491803,0.16871585,0.022540983,0.08743169,0.06215847,0.028005464,0.030737706,0.0020491802,0.0040983604,0.0,0.0027322404,0.023907105,0.0027322404,0.016393442,0.004781421,0.0006830601,0.0,0.31420764,0.19398907,0.008196721,0.008196721,0.0006830601,0.014344262,0.032103825,0.0034153005,0.008196721,0.022540983,0.0027322404,0.019808743
dannymasterson,2196,86.15166,86.28035,40.660378,95.473335,5.6744184,0.15892532,0.77686703,0.390255,0.10837887,0.076958105,0.02276867,0.014116576,0.03506375,0.0036429872,0.0013661202,0.031420764,0.048724953,0.13023679,0.04918033,0.03324226,0.03187614,0.009107468,0.1284153,0.050091073,0.012750455,0.008196721,0.025045536,0.022313297,0.07604736,0.06147541,0.014571949,0.0009107468,0.0072859745,0.0036429872,0.112021856,0.016393442,0.014116576,0.002276867,0.02003643,0.06010929,0.006830601,0.007741348,0.011839708,0.020491803,0.011384335,0.013661202,0.04781421,0.029599272,0.008652095,0.007741348,0.026411658,0.0072859745,0.0054644807,0.0018214936,0.0054644807,0.0787796,0.04690346,0.009562842,0.01593807,0.011839708,0.0009107468,0.018214935,0.08970856,0.02276867,0.16803278,0.014571949,0.08469945,0.07240437,0.014116576,0.03369763,0.0009107468,0.0040983604,0.0027322404,0.002276867,0.05464481,0.0063752276,0.03460838,0.008196721,0.005919854,0.0,0.3424408,0.2650273,0.009562842,0.0,0.004553734,0.005919854,0.014116576,0.0018214936,0.0050091073,0.02276867,0.0054644807,0.008196721
omarepps,1492,88.77575,70.88268,43.194603,83.95228,6.8440366,0.16018766,0.80697054,0.44973192,0.08981233,0.053619303,0.015415549,0.008713136,0.018766755,0.0040214476,0.006702413,0.036193028,0.07573727,0.14477211,0.06836461,0.04088472,0.030160857,0.02613941,0.1313673,0.04758713,0.02010724,0.010723861,0.030831099,0.022788204,0.07908847,0.05563003,0.022788204,0.0020107238,0.0127345845,0.0013404826,0.09852547,0.017426273,0.0053619305,0.0026809652,0.02010724,0.087801605,0.014075067,0.012064343,0.0127345845,0.01608579,0.023458445,0.024128687,0.024798928,0.01005362,0.009383378,0.0040214476,0.02010724,0.0053619305,0.008042895,0.0,0.0040214476,0.087801605,0.023458445,0.024798928,0.034852546,0.02010724,0.0060321717,0.02077748,0.10857909,0.011394102,0.16286863,0.023458445,0.077747986,0.0650134,0.02613941,0.02010724,0.0033512064,0.004691689,0.0060321717,0.0033512064,0.02010724,0.0053619305,0.011394102,0.0006702413,0.0020107238,0.0,0.38873994,0.2272118,0.03217158,0.0053619305,0.008042895,0.0060321717,0.051608577,0.004691689,0.013404826,0.024798928,0.0013404826,0.014075067
samteller,324,68.93815,65.60128,32.10641,99.0,6.893617,0.14814815,0.74382716,0.40432099,0.12654321,0.08950617,0.055555556,0.0030864198,0.024691358,0.0061728396,0.0,0.037037037,0.049382716,0.09876543,0.07098766,0.043209877,0.030864198,0.012345679,0.15432099,0.07098766,0.012345679,0.021604938,0.021604938,0.012345679,0.07098766,0.07098766,0.0,0.0,0.0,0.0,0.095679015,0.0030864198,0.009259259,0.0,0.018518519,0.07716049,0.027777778,0.0061728396,0.012345679,0.012345679,0.0030864198,0.015432099,0.033950616,0.018518519,0.0061728396,0.009259259,0.015432099,0.0061728396,0.0030864198,0.0,0.0061728396,0.086419754,0.049382716,0.018518519,0.012345679,0.021604938,0.0,0.037037037,0.09876543,0.0,0.10185185,0.012345679,0.055555556,0.033950616,0.015432099,0.021604938,0.0061728396,0.009259259,0.0061728396,0.0,0.055555556,0.0,0.043209877,0.012345679,0.0,0.0,0.22839506,0.1388889,0.012345679,0.0030864198,0.0030864198,0.018518519,0.012345679,0.0030864198,0.018518519,0.015432099,0.0,0.0030864198
ChrisRedlitz,943,90.77869,82.46646,26.795885,97.6943,6.6408453,0.22587487,0.7804878,0.44644752,0.081654295,0.056203604,0.010604454,0.005302227,0.024390243,0.010604454,0.005302227,0.02545069,0.06150583,0.16330859,0.07847296,0.0349947,0.040296923,0.008483564,0.1399788,0.059384942,0.021208908,0.010604454,0.0148462355,0.009544008,0.07847296,0.06574761,0.012725345,0.004241782,0.0010604454,0.005302227,0.10392365,0.0010604454,0.005302227,0.0010604454,0.019088017,0.07847296,0.01378579,0.0148462355,0.019088017,0.012725345,0.0074231178,0.021208908,0.024390243,0.01378579,0.0063626724,0.004241782,0.011664899,0.002120891,0.004241782,0.0,0.0010604454,0.114528105,0.02545069,0.033934254,0.04772004,0.024390243,0.005302227,0.016967127,0.09756097,0.010604454,0.15694591,0.028632026,0.08483563,0.048780486,0.048780486,0.01590668,0.0010604454,0.01378579,0.0,0.0,0.0063626724,0.0,0.005302227,0.0,0.0,0.0,0.3573701,0.24496289,0.019088017,0.0031813362,0.002120891,0.005302227,0.012725345,0.0010604454,0.033934254,0.023329798,0.004241782,0.0074231178
jamesendicott,1764,85.9911,71.46311,35.457848,85.33365,9.1875,0.20294784,0.75736964,0.39399093,0.09637188,0.05952381,0.022675738,0.009070295,0.018707482,0.0056689344,0.0034013605,0.036848072,0.057256237,0.12585033,0.06349207,0.035714287,0.030045351,0.011337869,0.13265306,0.05102041,0.022675738,0.013605442,0.031746034,0.020975057,0.069161,0.051587302,0.017573696,0.0028344672,0.003968254,0.006802721,0.07936508,0.0022675737,0.0017006802,0.003968254,0.009070295,0.085600905,0.014172335,0.019274376,0.015306123,0.015306123,0.015306123,0.015873017,0.017006803,0.010204081,0.0017006802,0.003968254,0.019274376,0.0034013605,0.0056689344,0.00056689343,0.006802721,0.10941043,0.028911564,0.027210884,0.04478458,0.02494331,0.0056689344,0.027777778,0.08786848,0.013605442,0.1558957,0.020408163,0.08276644,0.054421768,0.053854875,0.017006803,0.0022675737,0.025510205,0.007936508,0.0034013605,0.009637188,0.00056689343,0.0051020407,0.0028344672,0.0011337869,0.0,0.23922902,0.108843535,0.017573696,0.010204081,0.0034013605,0.006802721,0.012471655,0.013605442,0.014172335,0.03287982,0.006802721,0.012471655
ongjulian,605,96.51905,58.49523,22.812752,86.12038,9.029851,0.37190083,0.677686,0.29421487,0.021487603,0.009917355,0.0016528926,0.0,0.008264462,0.0,0.0,0.011570248,0.038016528,0.14214876,0.03305785,0.028099174,0.042975206,0.0049586776,0.067768596,0.069421485,0.038016528,0.0066115703,0.018181818,0.021487603,0.054545455,0.0446281,0.009917355,0.0,0.0,0.0049586776,0.047933884,0.0,0.0049586776,0.0016528926,0.0066115703,0.08760331,0.018181818,0.023140496,0.0066115703,0.023140496,0.0016528926,0.028099174,0.011570248,0.0033057851,0.0016528926,0.0033057851,0.08760331,0.03305785,0.069421485,0.0,0.034710743,0.07438017,0.0049586776,0.023140496,0.034710743,0.021487603,0.0049586776,0.0066115703,0.04628099,0.011570248,0.12396694,0.016528925,0.076033056,0.026446281,0.034710743,0.034710743,0.0,0.008264462,0.0,0.0,0.023140496,0.0,0.009917355,0.0033057851,0.0049586776,0.0,0.25289255,0.1322314,0.0132231405,0.0132231405,0.0049586776,0.016528925,0.01983471,0.016528925,0.0033057851,0.0066115703,0.01983471,0.0066115703
dvillarrealm,471,93.23565,85.09863,73.90425,79.838875,5.674699,0.112526536,0.6602972,0.3014862,0.07430998,0.050955415,0.016985139,0.0042462847,0.02972399,0.0,0.0,0.023354564,0.02972399,0.14012739,0.036093418,0.031847134,0.016985139,0.006369427,0.12101911,0.036093418,0.012738854,0.008492569,0.091295116,0.012738854,0.050955415,0.040339705,0.010615711,0.0021231424,0.0021231424,0.0021231424,0.0955414,0.0021231424,0.0,0.0021231424,0.0021231424,0.036093418,0.016985139,0.006369427,0.0021231424,0.0042462847,0.008492569,0.0021231424,0.023354564,0.014861995,0.0042462847,0.0042462847,0.03821656,0.0021231424,0.006369427,0.0,0.023354564,0.091295116,0.050955415,0.016985139,0.014861995,0.012738854,0.006369427,0.023354564,0.08704883,0.006369427,0.21443737,0.046709128,0.112526536,0.050955415,0.03821656,0.033970278,0.006369427,0.008492569,0.0,0.0,0.036093418,0.0,0.025477707,0.006369427,0.0,0.0,0.42887473,0.17197452,0.036093418,0.014861995,0.0,0.014861995,0.07855626,0.008492569,0.008492569,0.023354564,0.012738854,0.05944798
gorobtaylor,1781,90.09864,77.06535,34.352257,98.793045,7.986547,0.23413813,0.7686693,0.39752948,0.08197642,0.04604155,0.015160022,0.008422235,0.01684447,0.0028074116,0.0028074116,0.03593487,0.05109489,0.14766985,0.049410444,0.04548007,0.0381808,0.008422235,0.106120154,0.054463785,0.015160022,0.017405951,0.03593487,0.018528916,0.08478383,0.07074677,0.012352611,0.0,0.005614823,0.0022459293,0.08646828,0.0011229647,0.005614823,0.0,0.0044918586,0.08141494,0.01684447,0.020774845,0.010668164,0.014037058,0.012914093,0.014037058,0.026951151,0.011791129,0.0028074116,0.0061763055,0.0095452,0.0011229647,0.0033688939,0.0016844469,0.0016844469,0.120718695,0.0381808,0.037057832,0.037057832,0.02638967,0.005614823,0.012352611,0.0920831,0.007860753,0.15328467,0.025828186,0.07355418,0.057832677,0.05839416,0.02189781,0.0028074116,0.02638967,0.00056148233,0.0022459293,0.017405951,0.0,0.00729927,0.0067377877,0.0011229647,0.0,0.31555307,0.12521055,0.025266703,0.015721506,0.0044918586,0.005614823,0.0190904,0.011229646,0.06737788,0.020774845,0.0033688939,0.017405951
mckoss,1502,93.39349,63.29028,54.24242,79.24205,8.163043,0.1964048,0.7130493,0.39946738,0.086551264,0.06391478,0.032623168,0.0066577895,0.01864181,0.0046604527,0.0013315579,0.022636484,0.060585886,0.15379494,0.055259652,0.028628495,0.025299601,0.012649801,0.12583223,0.03661784,0.009320905,0.009320905,0.03661784,0.0073235687,0.056591213,0.04260985,0.013315579,0.00066577893,0.0046604527,0.0033288947,0.07323568,0.0,0.0013315579,0.0013315579,0.0046604527,0.0665779,0.017310252,0.015312916,0.007989348,0.010652463,0.0066577895,0.01864181,0.040612515,0.01930759,0.013315579,0.0053262315,0.0066577895,0.001997337,0.001997337,0.0,0.001997337,0.07456724,0.01930759,0.016644474,0.028628495,0.015978696,0.0046604527,0.021304926,0.08455393,0.013981358,0.16045272,0.01930759,0.09653795,0.047936086,0.03661784,0.027296938,0.0026631157,0.009986685,0.0,0.001997337,0.012649801,0.00066577893,0.0053262315,0.0066577895,0.00066577893,0.0,0.2782956,0.13648468,0.008655126,0.028628495,0.001997337,0.009986685,0.021970706,0.011984021,0.013315579,0.01997337,0.016644474,0.008655126
rickmeaton,1162,88.00721,44.876488,60.18802,98.18336,7.1728396,0.15576592,0.6781411,0.35025817,0.08777969,0.0464716,0.03184165,0.0051635113,0.006024096,0.0017211704,0.0017211704,0.04130809,0.053356282,0.12306368,0.05765921,0.03184165,0.030981068,0.008605852,0.10843374,0.08175559,0.011187607,0.0103270225,0.035283994,0.018072288,0.06798623,0.06110155,0.006024096,0.0,0.0008605852,0.0017211704,0.047332186,0.0025817556,0.0017211704,0.0025817556,0.0034423408,0.06798623,0.011187607,0.014629948,0.006024096,0.011187607,0.006024096,0.030981068,0.02151463,0.011187607,0.004302926,0.0051635113,0.01979346,0.0017211704,0.0025817556,0.0,0.013769363,0.05938038,0.02151463,0.014629948,0.017211704,0.012048192,0.0034423408,0.017211704,0.08519793,0.008605852,0.15920827,0.018072288,0.08175559,0.06110155,0.018932875,0.024096385,0.008605852,0.012048192,0.0034423408,0.0034423408,0.0464716,0.0,0.03958692,0.004302926,0.0034423408,0.0,0.3829604,0.14888124,0.043889847,0.0025817556,0.0034423408,0.009466438,0.040447503,0.011187607,0.012048192,0.040447503,0.05593804,0.014629948
anthonysoohoo,1570,90.31357,73.58578,42.542385,97.28103,7.584541,0.20063694,0.8082802,0.41847134,0.091082804,0.050955415,0.01910828,0.008280255,0.017197452,0.0050955415,0.0012738854,0.04012739,0.06687898,0.14458598,0.06433121,0.033757962,0.030573249,0.014649682,0.124840766,0.070063695,0.033757962,0.010191083,0.028025478,0.028025478,0.07770701,0.06369427,0.012101911,0.0006369427,0.001910828,0.004458599,0.08853503,0.0050955415,0.006369427,0.0006369427,0.010191083,0.09044586,0.021656051,0.010828026,0.012101911,0.020382166,0.017834395,0.017197452,0.029936306,0.01656051,0.0050955415,0.006369427,0.022929937,0.0031847134,0.0070063695,0.0,0.010191083,0.08789809,0.032484077,0.026751593,0.022292994,0.027388535,0.0031847134,0.014012739,0.10191083,0.010191083,0.15796179,0.02356688,0.072611466,0.06433121,0.038853504,0.026751593,0.007643312,0.010828026,0.0012738854,0.0006369427,0.014012739,0.0,0.006369427,0.0070063695,0.0006369427,0.0,0.2764331,0.18853503,0.014649682,0.00955414,0.001910828,0.0050955415,0.008917198,0.0012738854,0.01656051,0.022929937,0.0,0.0070063695
davidskidder,1634,96.619095,80.24093,45.868195,98.40874,7.9707317,0.21909425,0.7778458,0.4137087,0.08078335,0.050183598,0.017747859,0.008567931,0.017135862,0.0012239902,0.005507956,0.030599754,0.0624235,0.17809057,0.043451652,0.034883723,0.024479805,0.005507956,0.10587515,0.07405141,0.019583844,0.014687883,0.043451652,0.011015912,0.09363525,0.07405141,0.017747859,0.0018359853,0.004895961,0.0030599756,0.09057528,0.0006119951,0.007955937,0.0012239902,0.0012239902,0.078947365,0.025703795,0.02264382,0.009791922,0.006119951,0.013463892,0.006731946,0.022031823,0.010403917,0.005507956,0.0036719707,0.0073439414,0.0012239902,0.0036719707,0.0,0.0006119951,0.10465116,0.028151775,0.033047736,0.039167687,0.023867808,0.006731946,0.014075887,0.08261934,0.008567931,0.16462669,0.017747859,0.10465116,0.044063646,0.0746634,0.014687883,0.0012239902,0.018359853,0.0018359853,0.0030599756,0.012851898,0.0012239902,0.005507956,0.0042839656,0.0012239902,0.0,0.21481028,0.12974297,0.007955937,0.006119951,0.0030599756,0.005507956,0.014075887,0.004895961,0.005507956,0.017135862,0.0073439414,0.013463892
nobleackerson,1634,87.034454,49.755203,53.614845,85.62696,8.691489,0.20991433,0.7692779,0.42044064,0.09485924,0.058139537,0.037943695,0.0036719707,0.012239902,0.0024479805,0.0018359853,0.036719706,0.059363525,0.14443085,0.06119951,0.044063646,0.034883723,0.015911873,0.13280293,0.042839658,0.018971847,0.017135862,0.018971847,0.015299877,0.060587514,0.047123622,0.012851898,0.0012239902,0.0042839656,0.0036719707,0.064259484,0.0,0.004895961,0.0018359853,0.0030599756,0.09669523,0.020807834,0.029375765,0.013463892,0.013463892,0.0073439414,0.024479805,0.02753978,0.009791922,0.010403917,0.004895961,0.014687883,0.005507956,0.0042839656,0.0012239902,0.0030599756,0.06854345,0.021419829,0.015299877,0.023867808,0.015299877,0.0024479805,0.015911873,0.100367196,0.014075887,0.14810282,0.024479805,0.07405141,0.047123622,0.050183598,0.019583844,0.0012239902,0.0073439414,0.0,0.0012239902,0.020807834,0.0024479805,0.012851898,0.0042839656,0.0018359853,0.0,0.29192168,0.13953489,0.025091799,0.008567931,0.0042839656,0.015911873,0.015299877,0.009791922,0.018359853,0.029375765,0.0036719707,0.022031823
